sample_id,Class_encoded,Class
2448,0,BARBUNYA
3088,0,BARBUNYA
2449,0,BARBUNYA
7440,6,SIRA
764,5,SEKER
2570,0,BARBUNYA
402,5,SEKER
13435,3,DERMASON
4404,2,CALI
11660,3,DERMASON
6430,4,HOROZ
7248,4,HOROZ
6324,4,HOROZ
4749,2,CALI
13148,3,DERMASON
1028,5,SEKER
1203,5,SEKER
12729,3,DERMASON
12429,3,DERMASON
3117,0,BARBUNYA
11574,3,DERMASON
1745,5,SEKER
4281,2,CALI
2494,0,BARBUNYA
11383,3,DERMASON
10113,3,DERMASON
4268,2,CALI
8963,6,SIRA
11376,3,DERMASON
7641,6,SIRA
2481,0,BARBUNYA
2561,0,BARBUNYA
3054,0,BARBUNYA
3525,1,BOMBAY
11015,3,DERMASON
3235,0,BARBUNYA
1664,5,SEKER
2520,0,BARBUNYA
5641,4,HOROZ
6467,4,HOROZ
8921,6,SIRA
1041,5,SEKER
9568,6,SIRA
10566,3,DERMASON
8168,6,SIRA
13198,3,DERMASON
1132,5,SEKER
4758,2,CALI
11268,3,DERMASON
6227,4,HOROZ
4108,2,CALI
3036,0,BARBUNYA
1411,5,SEKER
1096,5,SEKER
7005,4,HOROZ
3334,0,BARBUNYA
6475,4,HOROZ
3249,0,BARBUNYA
10712,3,DERMASON
8771,6,SIRA
473,5,SEKER
8146,6,SIRA
5153,2,CALI
2991,0,BARBUNYA
9992,6,SIRA
2603,0,BARBUNYA
9400,6,SIRA
9009,6,SIRA
4579,2,CALI
3543,1,BOMBAY
79,5,SEKER
9417,6,SIRA
13258,3,DERMASON
4207,2,CALI
6293,4,HOROZ
6276,4,HOROZ
2476,0,BARBUNYA
9047,6,SIRA
4820,2,CALI
9464,6,SIRA
6314,4,HOROZ
6351,4,HOROZ
9510,6,SIRA
5943,4,HOROZ
13343,3,DERMASON
9854,6,SIRA
2144,0,BARBUNYA
6167,4,HOROZ
6057,4,HOROZ
141,5,SEKER
6331,4,HOROZ
3252,0,BARBUNYA
12359,3,DERMASON
11551,3,DERMASON
10068,3,DERMASON
4497,2,CALI
7053,4,HOROZ
6049,4,HOROZ
7349,4,HOROZ
7148,4,HOROZ
5574,4,HOROZ
3977,2,CALI
12202,3,DERMASON
1847,5,SEKER
4432,2,CALI
6716,4,HOROZ
5801,4,HOROZ
7174,4,HOROZ
387,5,SEKER
11392,3,DERMASON
9659,6,SIRA
2888,0,BARBUNYA
5963,4,HOROZ
1505,5,SEKER
11629,3,DERMASON
2277,0,BARBUNYA
2530,0,BARBUNYA
722,5,SEKER
9105,6,SIRA
6232,4,HOROZ
3867,1,BOMBAY
8020,6,SIRA
639,5,SEKER
12677,3,DERMASON
3082,0,BARBUNYA
4327,2,CALI
9315,6,SIRA
13010,3,DERMASON
4668,2,CALI
8685,6,SIRA
2319,0,BARBUNYA
10408,3,DERMASON
1895,5,SEKER
13175,3,DERMASON
5180,2,CALI
6162,4,HOROZ
12535,3,DERMASON
3643,1,BOMBAY
5618,4,HOROZ
5358,2,CALI
11880,3,DERMASON
3823,1,BOMBAY
9872,6,SIRA
1331,5,SEKER
9018,6,SIRA
4934,2,CALI
4472,2,CALI
2721,0,BARBUNYA
13157,3,DERMASON
5353,2,CALI
190,5,SEKER
9327,6,SIRA
8444,6,SIRA
10567,3,DERMASON
769,5,SEKER
5591,4,HOROZ
11412,3,DERMASON
6772,4,HOROZ
10982,3,DERMASON
11366,3,DERMASON
5254,2,CALI
8431,6,SIRA
7280,4,HOROZ
3107,0,BARBUNYA
9774,6,SIRA
6414,4,HOROZ
182,5,SEKER
4450,2,CALI
5997,4,HOROZ
1394,5,SEKER
10753,3,DERMASON
5620,4,HOROZ
7026,4,HOROZ
3915,2,CALI
1919,5,SEKER
4991,2,CALI
2444,0,BARBUNYA
5958,4,HOROZ
372,5,SEKER
3746,1,BOMBAY
6367,4,HOROZ
10679,3,DERMASON
8786,6,SIRA
10522,3,DERMASON
1212,5,SEKER
1873,5,SEKER
3770,1,BOMBAY
8274,6,SIRA
8004,6,SIRA
2582,0,BARBUNYA
7760,6,SIRA
7309,4,HOROZ
12430,3,DERMASON
9618,6,SIRA
1246,5,SEKER
1671,5,SEKER
12585,3,DERMASON
12030,3,DERMASON
6294,4,HOROZ
338,5,SEKER
11063,3,DERMASON
11609,3,DERMASON
6218,4,HOROZ
9856,6,SIRA
12787,3,DERMASON
11114,3,DERMASON
12416,3,DERMASON
6185,4,HOROZ
12983,3,DERMASON
3780,1,BOMBAY
4648,2,CALI
12867,3,DERMASON
834,5,SEKER
7289,4,HOROZ
6714,4,HOROZ
8307,6,SIRA
5047,2,CALI
3608,1,BOMBAY
9345,6,SIRA
103,5,SEKER
8586,6,SIRA
1327,5,SEKER
4218,2,CALI
8759,6,SIRA
5205,2,CALI
7260,4,HOROZ
2677,0,BARBUNYA
12305,3,DERMASON
8711,6,SIRA
7569,6,SIRA
3070,0,BARBUNYA
7831,6,SIRA
2185,0,BARBUNYA
2423,0,BARBUNYA
12815,3,DERMASON
3634,1,BOMBAY
2791,0,BARBUNYA
12611,3,DERMASON
3094,0,BARBUNYA
5024,2,CALI
2780,0,BARBUNYA
6478,4,HOROZ
6840,4,HOROZ
1251,5,SEKER
1825,5,SEKER
1715,5,SEKER
9970,6,SIRA
9190,6,SIRA
4747,2,CALI
12464,3,DERMASON
6495,4,HOROZ
3950,2,CALI
12857,3,DERMASON
12454,3,DERMASON
10770,3,DERMASON
2808,0,BARBUNYA
4717,2,CALI
7643,6,SIRA
6048,4,HOROZ
6913,4,HOROZ
11317,3,DERMASON
11779,3,DERMASON
8018,6,SIRA
12336,3,DERMASON
2009,5,SEKER
6306,4,HOROZ
2089,0,BARBUNYA
4518,2,CALI
515,5,SEKER
9492,6,SIRA
10907,3,DERMASON
4416,2,CALI
8202,6,SIRA
6030,4,HOROZ
7356,4,HOROZ
11367,3,DERMASON
7826,6,SIRA
958,5,SEKER
8087,6,SIRA
4746,2,CALI
2454,0,BARBUNYA
11240,3,DERMASON
7945,6,SIRA
10443,3,DERMASON
3957,2,CALI
10531,3,DERMASON
3865,1,BOMBAY
6689,4,HOROZ
146,5,SEKER
13109,3,DERMASON
598,5,SEKER
3944,2,CALI
11778,3,DERMASON
7730,6,SIRA
1990,5,SEKER
6344,4,HOROZ
2353,0,BARBUNYA
9177,6,SIRA
12296,3,DERMASON
1062,5,SEKER
9145,6,SIRA
2126,0,BARBUNYA
2403,0,BARBUNYA
3655,1,BOMBAY
4378,2,CALI
8558,6,SIRA
349,5,SEKER
3483,1,BOMBAY
741,5,SEKER
3964,2,CALI
6183,4,HOROZ
5566,4,HOROZ
13471,3,DERMASON
11944,3,DERMASON
13006,3,DERMASON
6296,4,HOROZ
8187,6,SIRA
6307,4,HOROZ
3380,1,BOMBAY
482,5,SEKER
8850,6,SIRA
10233,3,DERMASON
4618,2,CALI
9737,6,SIRA
4121,2,CALI
12713,3,DERMASON
8248,6,SIRA
3220,0,BARBUNYA
13209,3,DERMASON
10040,3,DERMASON
2526,0,BARBUNYA
13331,3,DERMASON
9288,6,SIRA
2321,0,BARBUNYA
4468,2,CALI
9833,6,SIRA
4716,2,CALI
11100,3,DERMASON
5576,4,HOROZ
3796,1,BOMBAY
12164,3,DERMASON
11689,3,DERMASON
1431,5,SEKER
6776,4,HOROZ
4923,2,CALI
13458,3,DERMASON
7170,4,HOROZ
8091,6,SIRA
12941,3,DERMASON
660,5,SEKER
12906,3,DERMASON
4638,2,CALI
4027,2,CALI
10956,3,DERMASON
6966,4,HOROZ
2394,0,BARBUNYA
6271,4,HOROZ
3505,1,BOMBAY
13191,3,DERMASON
9575,6,SIRA
12641,3,DERMASON
2763,0,BARBUNYA
2082,0,BARBUNYA
8507,6,SIRA
8373,6,SIRA
867,5,SEKER
170,5,SEKER
832,5,SEKER
5727,4,HOROZ
9386,6,SIRA
4384,2,CALI
5828,4,HOROZ
2534,0,BARBUNYA
559,5,SEKER
9793,6,SIRA
6869,4,HOROZ
8926,6,SIRA
6849,4,HOROZ
973,5,SEKER
3693,1,BOMBAY
12276,3,DERMASON
47,5,SEKER
6392,4,HOROZ
12848,3,DERMASON
6907,4,HOROZ
2921,0,BARBUNYA
1155,5,SEKER
5184,2,CALI
9435,6,SIRA
3695,1,BOMBAY
13155,3,DERMASON
6181,4,HOROZ
11765,3,DERMASON
649,5,SEKER
3911,2,CALI
53,5,SEKER
8955,6,SIRA
8805,6,SIRA
8719,6,SIRA
13348,3,DERMASON
6698,4,HOROZ
12625,3,DERMASON
10829,3,DERMASON
6040,4,HOROZ
9278,6,SIRA
1537,5,SEKER
284,5,SEKER
12555,3,DERMASON
11871,3,DERMASON
10843,3,DERMASON
7093,4,HOROZ
1914,5,SEKER
9139,6,SIRA
602,5,SEKER
3338,0,BARBUNYA
4332,2,CALI
7328,4,HOROZ
8385,6,SIRA
8049,6,SIRA
8755,6,SIRA
12302,3,DERMASON
8601,6,SIRA
10558,3,DERMASON
4453,2,CALI
11298,3,DERMASON
10633,3,DERMASON
2402,0,BARBUNYA
5714,4,HOROZ
11803,3,DERMASON
9896,6,SIRA
9038,6,SIRA
5548,4,HOROZ
8686,6,SIRA
12392,3,DERMASON
10119,3,DERMASON
10111,3,DERMASON
1186,5,SEKER
2373,0,BARBUNYA
9807,6,SIRA
5347,2,CALI
6264,4,HOROZ
7411,6,SIRA
5032,2,CALI
8707,6,SIRA
11508,3,DERMASON
6468,4,HOROZ
3805,1,BOMBAY
1273,5,SEKER
6979,4,HOROZ
13481,3,DERMASON
6418,4,HOROZ
11684,3,DERMASON
6055,4,HOROZ
12734,3,DERMASON
7909,6,SIRA
3554,1,BOMBAY
4311,2,CALI
173,5,SEKER
4399,2,CALI
8124,6,SIRA
10544,3,DERMASON
7793,6,SIRA
3991,2,CALI
10259,3,DERMASON
5221,2,CALI
5905,4,HOROZ
3538,1,BOMBAY
2120,0,BARBUNYA
5588,4,HOROZ
3105,0,BARBUNYA
1163,5,SEKER
12387,3,DERMASON
7295,4,HOROZ
11282,3,DERMASON
13306,3,DERMASON
10348,3,DERMASON
6644,4,HOROZ
633,5,SEKER
11619,3,DERMASON
10699,3,DERMASON
9389,6,SIRA
3447,1,BOMBAY
6819,4,HOROZ
6193,4,HOROZ
12487,3,DERMASON
2446,0,BARBUNYA
11581,3,DERMASON
12627,3,DERMASON
1775,5,SEKER
4128,2,CALI
1894,5,SEKER
378,5,SEKER
9057,6,SIRA
2661,0,BARBUNYA
7678,6,SIRA
9788,6,SIRA
487,5,SEKER
4967,2,CALI
4894,2,CALI
2602,0,BARBUNYA
13302,3,DERMASON
11468,3,DERMASON
9692,6,SIRA
3457,1,BOMBAY
10124,3,DERMASON
3191,0,BARBUNYA
6912,4,HOROZ
4722,2,CALI
3803,1,BOMBAY
12218,3,DERMASON
1626,5,SEKER
3632,1,BOMBAY
3963,2,CALI
1302,5,SEKER
818,5,SEKER
5360,2,CALI
5837,4,HOROZ
523,5,SEKER
10059,3,DERMASON
2382,0,BARBUNYA
9545,6,SIRA
1751,5,SEKER
1956,5,SEKER
3462,1,BOMBAY
12297,3,DERMASON
9662,6,SIRA
13530,3,DERMASON
7357,4,HOROZ
4221,2,CALI
2527,0,BARBUNYA
2647,0,BARBUNYA
12927,3,DERMASON
13095,3,DERMASON
12755,3,DERMASON
1024,5,SEKER
8113,6,SIRA
13314,3,DERMASON
1897,5,SEKER
11222,3,DERMASON
1278,5,SEKER
1181,5,SEKER
10310,3,DERMASON
1375,5,SEKER
12893,3,DERMASON
4833,2,CALI
10899,3,DERMASON
6281,4,HOROZ
2533,0,BARBUNYA
9284,6,SIRA
12191,3,DERMASON
5000,2,CALI
6230,4,HOROZ
3301,0,BARBUNYA
13094,3,DERMASON
3133,0,BARBUNYA
4783,2,CALI
1329,5,SEKER
13163,3,DERMASON
3672,1,BOMBAY
3689,1,BOMBAY
4491,2,CALI
8518,6,SIRA
9085,6,SIRA
12442,3,DERMASON
5458,2,CALI
7281,4,HOROZ
13408,3,DERMASON
11972,3,DERMASON
1777,5,SEKER
10824,3,DERMASON
9478,6,SIRA
7751,6,SIRA
11018,3,DERMASON
942,5,SEKER
2866,0,BARBUNYA
10549,3,DERMASON
13414,3,DERMASON
2954,0,BARBUNYA
485,5,SEKER
9033,6,SIRA
8064,6,SIRA
8851,6,SIRA
766,5,SEKER
8254,6,SIRA
11532,3,DERMASON
1183,5,SEKER
1227,5,SEKER
9124,6,SIRA
2261,0,BARBUNYA
9926,6,SIRA
6922,4,HOROZ
1961,5,SEKER
1647,5,SEKER
2912,0,BARBUNYA
8836,6,SIRA
2210,0,BARBUNYA
12587,3,DERMASON
9281,6,SIRA
11785,3,DERMASON
2682,0,BARBUNYA
9740,6,SIRA
11227,3,DERMASON
7698,6,SIRA
9993,6,SIRA
5346,2,CALI
1464,5,SEKER
5129,2,CALI
1322,5,SEKER
11597,3,DERMASON
1813,5,SEKER
10013,3,DERMASON
4147,2,CALI
608,5,SEKER
758,5,SEKER
4266,2,CALI
13004,3,DERMASON
262,5,SEKER
9681,6,SIRA
11980,3,DERMASON
3299,0,BARBUNYA
1097,5,SEKER
10817,3,DERMASON
6898,4,HOROZ
6584,4,HOROZ
6864,4,HOROZ
11851,3,DERMASON
7522,6,SIRA
4301,2,CALI
8066,6,SIRA
5602,4,HOROZ
12894,3,DERMASON
11834,3,DERMASON
1456,5,SEKER
12019,3,DERMASON
3461,1,BOMBAY
4831,2,CALI
4289,2,CALI
6523,4,HOROZ
13212,3,DERMASON
13076,3,DERMASON
2307,0,BARBUNYA
12182,3,DERMASON
11417,3,DERMASON
5604,4,HOROZ
4253,2,CALI
957,5,SEKER
4072,2,CALI
3399,1,BOMBAY
10493,3,DERMASON
3669,1,BOMBAY
8401,6,SIRA
11455,3,DERMASON
1019,5,SEKER
7768,6,SIRA
6062,4,HOROZ
12568,3,DERMASON
2463,0,BARBUNYA
288,5,SEKER
5521,4,HOROZ
8813,6,SIRA
272,5,SEKER
11820,3,DERMASON
11054,3,DERMASON
5034,2,CALI
13159,3,DERMASON
6221,4,HOROZ
1162,5,SEKER
850,5,SEKER
5901,4,HOROZ
12648,3,DERMASON
1660,5,SEKER
11037,3,DERMASON
38,5,SEKER
917,5,SEKER
5712,4,HOROZ
3503,1,BOMBAY
2005,5,SEKER
12108,3,DERMASON
7996,6,SIRA
7366,6,SIRA
1380,5,SEKER
3208,0,BARBUNYA
1328,5,SEKER
10291,3,DERMASON
9123,6,SIRA
4740,2,CALI
5362,2,CALI
5708,4,HOROZ
4196,2,CALI
3051,0,BARBUNYA
4984,2,CALI
8075,6,SIRA
11606,3,DERMASON
9544,6,SIRA
1987,5,SEKER
8178,6,SIRA
7700,6,SIRA
8856,6,SIRA
7600,6,SIRA
9672,6,SIRA
10441,3,DERMASON
9883,6,SIRA
6881,4,HOROZ
10856,3,DERMASON
3592,1,BOMBAY
5919,4,HOROZ
8544,6,SIRA
11169,3,DERMASON
11986,3,DERMASON
592,5,SEKER
6771,4,HOROZ
11561,3,DERMASON
862,5,SEKER
4225,2,CALI
8534,6,SIRA
12436,3,DERMASON
7630,6,SIRA
11528,3,DERMASON
13463,3,DERMASON
10813,3,DERMASON
11935,3,DERMASON
10787,3,DERMASON
5770,4,HOROZ
12959,3,DERMASON
10934,3,DERMASON
7432,6,SIRA
5675,4,HOROZ
6661,4,HOROZ
5487,2,CALI
11987,3,DERMASON
5944,4,HOROZ
2299,0,BARBUNYA
1733,5,SEKER
285,5,SEKER
6169,4,HOROZ
8337,6,SIRA
12451,3,DERMASON
12036,3,DERMASON
1551,5,SEKER
12823,3,DERMASON
4006,2,CALI
5538,4,HOROZ
6726,4,HOROZ
13070,3,DERMASON
9240,6,SIRA
4273,2,CALI
707,5,SEKER
5186,2,CALI
7758,6,SIRA
13326,3,DERMASON
6545,4,HOROZ
13199,3,DERMASON
12939,3,DERMASON
8509,6,SIRA
4463,2,CALI
5211,2,CALI
11006,3,DERMASON
1274,5,SEKER
512,5,SEKER
7181,4,HOROZ
3023,0,BARBUNYA
8032,6,SIRA
4351,2,CALI
6410,4,HOROZ
5759,4,HOROZ
9680,6,SIRA
12256,3,DERMASON
5008,2,CALI
10503,3,DERMASON
12167,3,DERMASON
12265,3,DERMASON
6812,4,HOROZ
10033,3,DERMASON
8216,6,SIRA
1032,5,SEKER
7886,6,SIRA
13373,3,DERMASON
5669,4,HOROZ
10020,3,DERMASON
1231,5,SEKER
5167,2,CALI
3106,0,BARBUNYA
9669,6,SIRA
1173,5,SEKER
13077,3,DERMASON
6746,4,HOROZ
11714,3,DERMASON
12962,3,DERMASON
8186,6,SIRA
7177,4,HOROZ
4807,2,CALI
8514,6,SIRA
8744,6,SIRA
9780,6,SIRA
7954,6,SIRA
2192,0,BARBUNYA
7160,4,HOROZ
5049,2,CALI
10180,3,DERMASON
733,5,SEKER
318,5,SEKER
2313,0,BARBUNYA
13444,3,DERMASON
7237,4,HOROZ
1716,5,SEKER
6843,4,HOROZ
11903,3,DERMASON
9610,6,SIRA
8991,6,SIRA
3060,0,BARBUNYA
2073,0,BARBUNYA
5357,2,CALI
1138,5,SEKER
12878,3,DERMASON
2854,0,BARBUNYA
8352,6,SIRA
3427,1,BOMBAY
3773,1,BOMBAY
7912,6,SIRA
10942,3,DERMASON
10336,3,DERMASON
6524,4,HOROZ
6081,4,HOROZ
3357,1,BOMBAY
8531,6,SIRA
12055,3,DERMASON
12576,3,DERMASON
13069,3,DERMASON
12715,3,DERMASON
4821,2,CALI
5760,4,HOROZ
12550,3,DERMASON
7882,6,SIRA
5328,2,CALI
1086,5,SEKER
3523,1,BOMBAY
2410,0,BARBUNYA
3480,1,BOMBAY
13541,3,DERMASON
4643,2,CALI
3068,0,BARBUNYA
2191,0,BARBUNYA
5409,2,CALI
3822,1,BOMBAY
4998,2,CALI
4282,2,CALI
3499,1,BOMBAY
13475,3,DERMASON
5811,4,HOROZ
5891,4,HOROZ
4091,2,CALI
9865,6,SIRA
6399,4,HOROZ
13219,3,DERMASON
3206,0,BARBUNYA
2970,0,BARBUNYA
8863,6,SIRA
4195,2,CALI
3619,1,BOMBAY
7661,6,SIRA
9004,6,SIRA
10189,3,DERMASON
9850,6,SIRA
8224,6,SIRA
2287,0,BARBUNYA
2264,0,BARBUNYA
5453,2,CALI
4483,2,CALI
2502,0,BARBUNYA
4631,2,CALI
2894,0,BARBUNYA
6586,4,HOROZ
2811,0,BARBUNYA
4067,2,CALI
10623,3,DERMASON
1515,5,SEKER
11081,3,DERMASON
7253,4,HOROZ
6157,4,HOROZ
12081,3,DERMASON
3085,0,BARBUNYA
4680,2,CALI
2900,0,BARBUNYA
4578,2,CALI
12991,3,DERMASON
7800,6,SIRA
12618,3,DERMASON
7515,6,SIRA
4427,2,CALI
4733,2,CALI
10297,3,DERMASON
7974,6,SIRA
1299,5,SEKER
11962,3,DERMASON
7347,4,HOROZ
9641,6,SIRA
5491,2,CALI
6,5,SEKER
12320,3,DERMASON
7752,6,SIRA
8293,6,SIRA
2896,0,BARBUNYA
1549,5,SEKER
11489,3,DERMASON
3293,0,BARBUNYA
2351,0,BARBUNYA
2834,0,BARBUNYA
8400,6,SIRA
1287,5,SEKER
6235,4,HOROZ
9611,6,SIRA
1390,5,SEKER
6627,4,HOROZ
903,5,SEKER
3389,1,BOMBAY
10975,3,DERMASON
8712,6,SIRA
1016,5,SEKER
760,5,SEKER
9986,6,SIRA
3895,2,CALI
12623,3,DERMASON
443,5,SEKER
10977,3,DERMASON
5056,2,CALI
11686,3,DERMASON
2155,0,BARBUNYA
1931,5,SEKER
10028,3,DERMASON
3560,1,BOMBAY
6802,4,HOROZ
12110,3,DERMASON
5709,4,HOROZ
9346,6,SIRA
4349,2,CALI
8853,6,SIRA
8105,6,SIRA
9831,6,SIRA
8559,6,SIRA
4549,2,CALI
9928,6,SIRA
2209,0,BARBUNYA
8936,6,SIRA
3962,2,CALI
8450,6,SIRA
11443,3,DERMASON
5250,2,CALI
8914,6,SIRA
10979,3,DERMASON
1385,5,SEKER
7118,4,HOROZ
928,5,SEKER
1053,5,SEKER
3725,1,BOMBAY
1463,5,SEKER
7536,6,SIRA
11790,3,DERMASON
11302,3,DERMASON
10757,3,DERMASON
9715,6,SIRA
10602,3,DERMASON
2437,0,BARBUNYA
2436,0,BARBUNYA
5377,2,CALI
9045,6,SIRA
11912,3,DERMASON
5017,2,CALI
29,5,SEKER
6635,4,HOROZ
1577,5,SEKER
10901,3,DERMASON
2653,0,BARBUNYA
12394,3,DERMASON
12149,3,DERMASON
8924,6,SIRA
9654,6,SIRA
11667,3,DERMASON
5104,2,CALI
13210,3,DERMASON
5787,4,HOROZ
8271,6,SIRA
615,5,SEKER
11562,3,DERMASON
8896,6,SIRA
10916,3,DERMASON
2971,0,BARBUNYA
1205,5,SEKER
1562,5,SEKER
11166,3,DERMASON
13359,3,DERMASON
10412,3,DERMASON
9474,6,SIRA
1574,5,SEKER
9790,6,SIRA
2003,5,SEKER
10106,3,DERMASON
2689,0,BARBUNYA
11725,3,DERMASON
8985,6,SIRA
7073,4,HOROZ
7205,4,HOROZ
11078,3,DERMASON
4426,2,CALI
10828,3,DERMASON
1361,5,SEKER
6576,4,HOROZ
3682,1,BOMBAY
9589,6,SIRA
4819,2,CALI
6465,4,HOROZ
10269,3,DERMASON
3918,2,CALI
12593,3,DERMASON
813,5,SEKER
1458,5,SEKER
3726,1,BOMBAY
2360,0,BARBUNYA
189,5,SEKER
8103,6,SIRA
7952,6,SIRA
11647,3,DERMASON
13089,3,DERMASON
7778,6,SIRA
956,5,SEKER
1116,5,SEKER
3512,1,BOMBAY
6113,4,HOROZ
1802,5,SEKER
13055,3,DERMASON
11792,3,DERMASON
6631,4,HOROZ
9969,6,SIRA
10477,3,DERMASON
11007,3,DERMASON
3668,1,BOMBAY
13225,3,DERMASON
4385,2,CALI
6188,4,HOROZ
8100,6,SIRA
6337,4,HOROZ
2032,0,BARBUNYA
2304,0,BARBUNYA
5355,2,CALI
31,5,SEKER
12481,3,DERMASON
8478,6,SIRA
10052,3,DERMASON
7689,6,SIRA
3493,1,BOMBAY
9296,6,SIRA
10727,3,DERMASON
275,5,SEKER
3324,0,BARBUNYA
11763,3,DERMASON
1543,5,SEKER
9876,6,SIRA
10404,3,DERMASON
2588,0,BARBUNYA
8173,6,SIRA
6601,4,HOROZ
11605,3,DERMASON
9744,6,SIRA
13262,3,DERMASON
7306,4,HOROZ
3706,1,BOMBAY
3868,1,BOMBAY
5368,2,CALI
11322,3,DERMASON
2548,0,BARBUNYA
5237,2,CALI
8902,6,SIRA
8556,6,SIRA
13255,3,DERMASON
10974,3,DERMASON
5506,4,HOROZ
8436,6,SIRA
4948,2,CALI
1233,5,SEKER
13001,3,DERMASON
3910,2,CALI
5095,2,CALI
11460,3,DERMASON
12987,3,DERMASON
4041,2,CALI
4517,2,CALI
13539,3,DERMASON
11989,3,DERMASON
12520,3,DERMASON
11722,3,DERMASON
2807,0,BARBUNYA
11480,3,DERMASON
240,5,SEKER
6107,4,HOROZ
3390,1,BOMBAY
9331,6,SIRA
7135,4,HOROZ
12681,3,DERMASON
7479,6,SIRA
4995,2,CALI
1893,5,SEKER
6916,4,HOROZ
6650,4,HOROZ
12440,3,DERMASON
2207,0,BARBUNYA
934,5,SEKER
6179,4,HOROZ
4271,2,CALI
5908,4,HOROZ
12741,3,DERMASON
8827,6,SIRA
11745,3,DERMASON
1049,5,SEKER
6083,4,HOROZ
1374,5,SEKER
5716,4,HOROZ
2025,5,SEKER
1065,5,SEKER
11223,3,DERMASON
3998,2,CALI
9532,6,SIRA
12100,3,DERMASON
5020,2,CALI
1165,5,SEKER
893,5,SEKER
10910,3,DERMASON
10731,3,DERMASON
1040,5,SEKER
6288,4,HOROZ
500,5,SEKER
7531,6,SIRA
11815,3,DERMASON
9036,6,SIRA
5874,4,HOROZ
11243,3,DERMASON
9408,6,SIRA
9507,6,SIRA
10746,3,DERMASON
3035,0,BARBUNYA
4824,2,CALI
11373,3,DERMASON
6622,4,HOROZ
3674,1,BOMBAY
13330,3,DERMASON
1338,5,SEKER
9058,6,SIRA
6740,4,HOROZ
8799,6,SIRA
12205,3,DERMASON
7269,4,HOROZ
7377,6,SIRA
4576,2,CALI
3908,2,CALI
2377,0,BARBUNYA
6035,4,HOROZ
12223,3,DERMASON
9067,6,SIRA
11381,3,DERMASON
12832,3,DERMASON
6032,4,HOROZ
9376,6,SIRA
5999,4,HOROZ
7553,6,SIRA
1213,5,SEKER
10653,3,DERMASON
3732,1,BOMBAY
3810,1,BOMBAY
3946,2,CALI
12718,3,DERMASON
9493,6,SIRA
3347,0,BARBUNYA
9419,6,SIRA
3074,0,BARBUNYA
4502,2,CALI
11565,3,DERMASON
7997,6,SIRA
5742,4,HOROZ
12918,3,DERMASON
11446,3,DERMASON
1731,5,SEKER
13383,3,DERMASON
1662,5,SEKER
5981,4,HOROZ
9511,6,SIRA
855,5,SEKER
11657,3,DERMASON
12678,3,DERMASON
8456,6,SIRA
11255,3,DERMASON
11382,3,DERMASON
9181,6,SIRA
10622,3,DERMASON
8847,6,SIRA
1157,5,SEKER
11788,3,DERMASON
456,5,SEKER
12136,3,DERMASON
6053,4,HOROZ
7161,4,HOROZ
10947,3,DERMASON
9664,6,SIRA
7403,6,SIRA
1821,5,SEKER
2599,0,BARBUNYA
4019,2,CALI
5086,2,CALI
10965,3,DERMASON
12470,3,DERMASON
13192,3,DERMASON
1425,5,SEKER
9617,6,SIRA
10713,3,DERMASON
12628,3,DERMASON
12329,3,DERMASON
11451,3,DERMASON
8493,6,SIRA
472,5,SEKER
9794,6,SIRA
8552,6,SIRA
6743,4,HOROZ
7127,4,HOROZ
7192,4,HOROZ
8971,6,SIRA
5285,2,CALI
10062,3,DERMASON
9962,6,SIRA
7856,6,SIRA
3063,0,BARBUNYA
7829,6,SIRA
3264,0,BARBUNYA
9646,6,SIRA
13273,3,DERMASON
586,5,SEKER
11556,3,DERMASON
3765,1,BOMBAY
5490,2,CALI
9390,6,SIRA
13295,3,DERMASON
4992,2,CALI
1522,5,SEKER
6659,4,HOROZ
1172,5,SEKER
9097,6,SIRA
10852,3,DERMASON
5501,4,HOROZ
5983,4,HOROZ
8918,6,SIRA
10129,3,DERMASON
11051,3,DERMASON
9815,6,SIRA
1875,5,SEKER
3248,0,BARBUNYA
8547,6,SIRA
2103,0,BARBUNYA
6269,4,HOROZ
11408,3,DERMASON
9933,6,SIRA
7534,6,SIRA
10760,3,DERMASON
4494,2,CALI
12807,3,DERMASON
12092,3,DERMASON
3830,1,BOMBAY
13235,3,DERMASON
340,5,SEKER
1323,5,SEKER
5277,2,CALI
8331,6,SIRA
11365,3,DERMASON
675,5,SEKER
11883,3,DERMASON
8147,6,SIRA
7587,6,SIRA
3717,1,BOMBAY
1833,5,SEKER
12437,3,DERMASON
2027,0,BARBUNYA
11011,3,DERMASON
2969,0,BARBUNYA
9778,6,SIRA
7286,4,HOROZ
1624,5,SEKER
1194,5,SEKER
7166,4,HOROZ
7015,4,HOROZ
9224,6,SIRA
4120,2,CALI
155,5,SEKER
8870,6,SIRA
13340,3,DERMASON
5099,2,CALI
4392,2,CALI
8938,6,SIRA
2260,0,BARBUNYA
9601,6,SIRA
11186,3,DERMASON
4413,2,CALI
904,5,SEKER
8347,6,SIRA
5301,2,CALI
2391,0,BARBUNYA
2876,0,BARBUNYA
8656,6,SIRA
8442,6,SIRA
11594,3,DERMASON
568,5,SEKER
4082,2,CALI
2452,0,BARBUNYA
12122,3,DERMASON
10579,3,DERMASON
1964,5,SEKER
5550,4,HOROZ
7756,6,SIRA
1994,5,SEKER
12699,3,DERMASON
4570,2,CALI
6742,4,HOROZ
2451,0,BARBUNYA
640,5,SEKER
1999,5,SEKER
